t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
70.1984,3947.55,3834.55,190913,190913,190913,1,NaN,NaN,0.00237793,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00114282
73.7154,3945.05,3832.41,190025,190025,190025,1,NaN,NaN,0.00238149,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00114434
77.2489,3942.55,3830.27,189141,189141,189141,1,NaN,NaN,0.00238506,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00114586
80.7989,3940.06,3828.13,188260,188260,188260,1,NaN,NaN,0.00238863,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00114738
84.3655,3937.56,3825.99,187384,187384,187384,1,NaN,NaN,0.00239222,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00114891
87.9488,3935.06,3823.85,186512,186512,186512,1,NaN,NaN,0.00239581,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00115044
91.5489,3932.56,3821.7,185643,185643,185643,1,NaN,NaN,0.0023994,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00115197
95.1658,3930.06,3819.56,184778,184778,184778,1,NaN,NaN,0.00240301,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00115352
98.7996,3927.57,3817.41,183917,183917,183917,1,NaN,NaN,0.00240662,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00115506
102.45,3925.07,3815.26,183060,183060,183060,1,NaN,NaN,0.00241024,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00115661
106.118,3922.57,3813.12,182207,182207,182207,1,NaN,NaN,0.00241387,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00115817
109.803,3920.07,3810.97,181357,181357,181357,1,NaN,NaN,0.00241751,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00115973
113.506,3917.58,3808.81,180511,180511,180511,1,NaN,NaN,0.00242115,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00116129
117.226,3915.08,3806.66,179669,179669,179669,1,NaN,NaN,0.0024248,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00116286
120.963,3912.58,3804.51,178830,178830,178830,1,NaN,NaN,0.00242846,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00116444
124.717,3910.08,3802.36,177995,177995,177995,1,NaN,NaN,0.00243213,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00116602
128.49,3907.59,3800.2,177164,177164,177164,1,NaN,NaN,0.0024358,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.0011676
132.28,3905.09,3798.05,176336,176336,176336,1,NaN,NaN,0.00243948,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00116919
136.088,3902.59,3795.89,175512,175512,175512,1,NaN,NaN,0.00244317,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00117079
139.913,3900.09,3793.73,174691,174691,174691,1,NaN,NaN,0.00244687,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00117238
143.757,3897.6,3791.57,173874,173874,173874,1,NaN,NaN,0.00245058,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00117399
147.619,3895.1,3789.41,173061,173061,173061,1,NaN,NaN,0.00245429,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.0011756
151.499,3892.6,3787.25,172251,172251,172251,1,NaN,NaN,0.00245802,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00117721
155.397,3890.1,3785.09,171444,171444,171444,1,NaN,NaN,0.00246175,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00117883
159.313,3887.6,3782.93,170641,170641,170641,1,NaN,NaN,0.00246549,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00118045
163.248,3885.11,3780.76,169841,169841,169841,1,NaN,NaN,0.00246924,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00118208
167.202,3882.61,3778.6,169045,169045,169045,1,NaN,NaN,0.00247299,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00118372
171.174,3880.11,3776.43,168253,168253,168253,1,NaN,NaN,0.00247676,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00118536
175.165,3877.61,3774.26,167463,167463,167463,1,NaN,NaN,0.00248053,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.001187
179.174,3875.12,3772.1,166677,166677,166677,1,NaN,NaN,0.00248431,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00118865
183.203,3872.62,3769.93,165895,165895,165895,1,NaN,NaN,0.0024881,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00119031
187.25,3870.12,3767.76,165116,165116,165116,1,NaN,NaN,0.0024919,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00119197
191.317,3867.62,3765.59,164340,164340,164340,1,NaN,NaN,0.0024957,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00119363
195.403,3865.13,3763.42,163567,163567,163567,1,NaN,NaN,0.00249952,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.0011953
199.508,3862.63,3761.24,162798,162798,162798,1,NaN,NaN,0.00250334,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00119698
203.632,3860.13,3759.07,162032,162032,162032,1,NaN,NaN,0.00250717,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00119866
207.776,3857.63,3756.89,161269,161269,161269,1,NaN,NaN,0.00251101,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00120034
211.94,3855.14,3754.72,160510,160510,160510,1,NaN,NaN,0.00251486,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00120203
216.123,3852.64,3752.54,159754,159754,159754,1,NaN,NaN,0.00251872,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00120373
220.326,3850.14,3750.37,159001,159001,159001,1,NaN,NaN,0.00252259,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00120543
224.549,3847.64,3748.19,158251,158251,158251,1,NaN,NaN,0.00252647,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00120714
228.792,3845.14,3746.01,157505,157505,157505,1,NaN,NaN,0.00253035,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00120885
233.056,3842.65,3743.83,156762,156762,156762,1,NaN,NaN,0.00253424,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00121057
237.339,3840.15,3741.65,156021,156021,156021,1,NaN,NaN,0.00253815,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.0012123
