t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
61.7812,3947.55,3823.46,216200,216200,216200,1,NaN,NaN,0.00230512,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00114282
64.8873,3945.05,3821.39,215124,215124,215124,1,NaN,NaN,0.00230876,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00114434
68.0089,3942.56,3819.31,214054,214054,214054,1,NaN,NaN,0.00231241,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00114585
71.1461,3940.06,3817.23,212989,212989,212989,1,NaN,NaN,0.00231606,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00114738
74.2991,3937.56,3815.16,211929,211929,211929,1,NaN,NaN,0.00231972,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.0011489
77.4678,3935.06,3813.08,210873,210873,210873,1,NaN,NaN,0.00232339,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00115044
80.6523,3932.57,3811,209823,209823,209823,1,NaN,NaN,0.00232707,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00115197
83.8528,3930.07,3808.92,208778,208778,208778,1,NaN,NaN,0.00233076,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00115351
87.0693,3927.57,3806.83,207738,207738,207738,1,NaN,NaN,0.00233445,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00115506
90.302,3925.07,3804.75,206702,206702,206702,1,NaN,NaN,0.00233815,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00115661
