t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
46.5573,3947.55,3793.91,287144,287144,287144,1,NaN,NaN,0.00214725,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00114282
48.8959,3945.05,3791.93,285738,285738,285738,1,NaN,NaN,0.0021506,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00114434
51.246,3942.56,3789.94,284338,284338,284338,1,NaN,NaN,0.00215395,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00114585
53.6077,3940.06,3787.96,282945,282945,282945,1,NaN,NaN,0.00215732,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00114738
55.981,3937.56,3785.97,281558,281558,281558,1,NaN,NaN,0.00216069,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.0011489
58.366,3935.06,3783.98,280177,280177,280177,1,NaN,NaN,0.00216406,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00115044
60.7628,3932.57,3781.99,278803,278803,278803,1,NaN,NaN,0.00216745,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00115197
63.1713,3930.07,3780,277435,277435,277435,1,NaN,NaN,0.00217084,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00115351
65.5918,3927.57,3778.01,276073,276073,276073,1,NaN,NaN,0.00217424,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00115506
68.0242,3925.07,3776.01,274717,274717,274717,1,NaN,NaN,0.00217765,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00115661
70.4686,3922.58,3774.02,273368,273368,273368,1,NaN,NaN,0.00218106,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00115817
72.9251,3920.08,3772.02,272024,272024,272024,1,NaN,NaN,0.00218448,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00115973
75.3937,3917.58,3770.02,270687,270687,270687,1,NaN,NaN,0.00218792,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00116129
77.8745,3915.08,3768.02,269356,269356,269356,1,NaN,NaN,0.00219135,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00116286
80.3675,3912.59,3766.02,268031,268031,268031,1,NaN,NaN,0.0021948,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00116444
82.8729,3910.09,3764.01,266712,266712,266712,1,NaN,NaN,0.00219825,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00116602
