t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
129.366,3900.11,3788.29,186667,186667,186667,1,NaN,NaN,0.00240664,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00117238
132.964,3897.61,3786.2,185679,185679,185679,1,NaN,NaN,0.00241066,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00117398
136.581,3895.11,3784.11,184696,184696,184696,1,NaN,NaN,0.00241469,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00117559
140.218,3892.61,3782.02,183719,183719,183719,1,NaN,NaN,0.00241872,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.0011772
143.873,3890.12,3779.93,182746,182746,182746,1,NaN,NaN,0.00242277,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00117882
147.548,3887.62,3777.83,181778,181778,181778,1,NaN,NaN,0.00242682,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00118045
151.243,3885.12,3775.74,180815,180815,180815,1,NaN,NaN,0.00243088,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00118207
154.958,3882.62,3773.64,179857,179857,179857,1,NaN,NaN,0.00243495,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00118371
158.692,3880.13,3771.54,178904,178904,178904,1,NaN,NaN,0.00243903,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00118535
162.446,3877.63,3769.44,177956,177956,177956,1,NaN,NaN,0.00244312,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00118699
166.22,3875.13,3767.33,177013,177013,177013,1,NaN,NaN,0.00244722,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00118864
170.014,3872.63,3765.23,176074,176074,176074,1,NaN,NaN,0.00245132,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.0011903
173.829,3870.14,3763.12,175141,175141,175141,1,NaN,NaN,0.00245544,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00119195
177.664,3867.64,3761.02,174212,174212,174212,1,NaN,NaN,0.00245956,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00119362
181.519,3865.14,3758.91,173288,173288,173288,1,NaN,NaN,0.0024637,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00119529
185.395,3862.64,3756.8,172368,172368,172368,1,NaN,NaN,0.00246784,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00119697
189.291,3860.15,3754.69,171454,171454,171454,1,NaN,NaN,0.00247199,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00119865
193.208,3857.65,3752.58,170544,170544,170544,1,NaN,NaN,0.00247615,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00120033
